TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201314,23922,S1,90,  58.89,    .00,   6.67,  45.56,  40.00,   5.56,   2.22,    .00,  75.00,  25.00,    .00
201314,23924,S1,20,  60.85,    .00,   5.00,  50.00,  45.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23931,S1,47,  60.36,    .00,  19.15,  29.79,  40.43,   8.51,   2.13,    .00,  70.00,  30.00,    .00
201314,23933,S1,50,  65.50,  10.00,  42.00,  20.00,  12.00,  10.00,   6.00,    .00, 100.00,    .00,    .00
201314,23939,NS,13,  60.69,    .00,  23.08,  53.85,  15.38,    .00,    .00,   7.69,    .00, 100.00,    .00
201314,23940,NS,1,  67.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23941,NS,2,  71.00,  50.00,    .00,    .00,  50.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23943,NS,32,  57.41,    .00,  15.63,  28.13,  40.63,  12.50,    .00,   3.13,    .00,  90.00,  10.00
201314,23947,NS,17,  59.94,   5.88,  11.76,  29.41,  41.18,   5.88,   5.88,    .00,    .00, 100.00,    .00
201314,23964,NS,35,  60.86,    .00,   5.71,  62.86,  28.57,   2.86,    .00,    .00,    .00, 100.00,    .00
201314,23968,NS,10,  67.20,  20.00,  10.00,  50.00,  20.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23971,NS,20,  62.20,  10.00,  25.00,  25.00,  20.00,  15.00,   5.00,    .00,    .00, 100.00,    .00
201314,23975,NS,4,  63.75,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23977,NS,6,  68.17,    .00,  66.67,  16.67,  16.67,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23984,NS,45,  69.16,   6.67,  33.33,  51.11,   8.89,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23986,NS,20,  68.95,    .00,  55.00,  35.00,  10.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23988,NS,16,  62.81,   6.25,  12.50,  43.75,  31.25,   6.25,    .00,    .00,    .00, 100.00,    .00
201314,23989,NS,14,  61.93,    .00,   7.14,  71.43,  14.29,    .00,   7.14,    .00,    .00, 100.00,    .00
201314,23993,NS,5,  62.40,    .00,  20.00,  60.00,    .00,  20.00,    .00,    .00,    .00, 100.00,    .00
201314,23995,NS,11,  69.09,    .00,  45.45,  54.55,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,23997,NS,5,  63.60,    .00,  40.00,  20.00,  40.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,24003,NS,2,  72.00,  50.00,    .00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,24005,NS,33,  63.21,    .00,  27.27,  42.42,  24.24,   6.06,    .00,    .00,    .00, 100.00,    .00
201314,24007,NS,2,  55.00,    .00,    .00,  50.00,    .00,  50.00,    .00,    .00,    .00, 100.00,    .00
201314,24009,NS,10,  67.50,    .00,  30.00,  70.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,24011,NS,5,  62.00,    .00,  20.00,  60.00,    .00,  20.00,    .00,    .00,    .00, 100.00,    .00
201314,24028,NS,565,  60.56,   1.59,  18.58,  43.72,  29.56,   3.19,   1.24,   2.12,    .00, 100.00,    .00
201314,24030,NS,2,  68.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,24088,NS,23,  64.35,    .00,  26.09,  52.17,  17.39,   4.35,    .00,    .00,    .00, 100.00,    .00
201314,24148,NS,1,  51.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,24149,NS,143,  57.74,   8.39,  44.06,  21.68,   7.69,    .00,    .00,  18.18,    .00, 100.00,    .00
201314,24151,NS,115,  60.63,   7.83,  40.00,  26.96,  10.43,   3.48,   1.74,   9.57,    .00, 100.00,    .00
201314,24225,NS,12,  59.42,    .00,    .00,  66.67,  25.00,   8.33,    .00,    .00,    .00,  90.00,  10.00
201314,24231,NS,54,  63.52,   5.56,  20.37,  48.15,  12.96,   9.26,   3.70,    .00, 100.00,    .00,    .00
201314,24246,NS,7,  67.43,    .00,  28.57,  71.43,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,24282,NS,93,  64.06,   1.08,  21.51,  52.69,  22.58,   1.08,   1.08,    .00,    .00,  50.00,    .00
201314,25015,1,1,  40.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00, 100.00,    .00
201314,25018,S1,27,  60.96,    .00,  29.63,  48.15,  11.11,    .00,   3.70,   7.41,  50.00,  50.00,    .00
201314,25021,S1,38,  64.18,   2.63,  36.84,  36.84,  15.79,   5.26,    .00,   2.63,    .00, 100.00,    .00
201314,25028,S1,9,  49.89,    .00,    .00,  22.22,  55.56,  11.11,    .00,  11.11,    .00, 100.00,    .00
201314,25045,S1,11,  58.00,    .00,  18.18,  54.55,   9.09,   9.09,    .00,   9.09,    .00, 100.00,    .00
201314,25056,S1,13,  64.31,    .00,  15.38,  61.54,  23.08,    .00,    .00,    .00,    .00, 100.00,    .00
201314,25069,S1,37,  64.00,   5.41,  21.62,  35.14,  35.14,    .00,   2.70,    .00,  60.00,  40.00,    .00
201314,25080,1,1,  68.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  37.50,  12.50,    .00
201314,25082,1,1,  70.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,25084,1,1,  65.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  37.50,  12.50,    .00
201314,25086,1,1,  62.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  37.50,  12.50,    .00
201314,25088,1,6,  62.33,    .00,    .00,  83.33,  16.67,    .00,    .00,    .00,  30.00,  20.00,    .00
201314,25092,1,1,  60.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,25093,1,4,  59.00,    .00,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00,  50.00,    .00
201314,25094,1,1,  62.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,25096,1,1,  62.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,25097,1,1,  52.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,    .00
201314,25099,1,2,  55.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,  60.00,  40.00,    .00
201314,25100,1,3,  68.33,    .00,  33.33,  66.67,    .00,    .00,    .00,    .00,  30.00,  20.00,    .00
201314,25101,1,2,  70.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,  50.00,    .00
201314,25104,1,2,  71.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,  37.50,  12.50,    .00
201314,25105,1,2,  70.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,25129,S1,37,  61.11,  16.22,  18.92,  18.92,  24.32,  10.81,   5.41,   5.41,  80.00,  20.00,    .00
201314,25131,S1,43,  62.47,   9.30,  16.28,  34.88,  20.93,  11.63,   6.98,    .00,  80.00,  20.00,    .00
201314,25133,S1,66,  63.65,    .00,  10.61,  77.27,  10.61,    .00,   1.52,    .00,  50.00,  50.00,    .00
201314,25146,S1,52,  63.06,   7.69,  21.15,  36.54,  23.08,   7.69,   3.85,    .00, 100.00,    .00,    .00
201314,25156,S1,48,  55.52,   2.08,  14.58,  37.50,  16.67,  16.67,   8.33,   4.17,  80.00,  20.00,    .00
201314,25160,S1,59,  68.39,  22.03,  32.20,  20.34,  18.64,   1.69,   1.69,   3.39,  50.00,  50.00,    .00
201314,25161,S1,63,  68.22,  20.63,  33.33,  25.40,  12.70,   4.76,   1.59,   1.59,  50.00,  50.00,    .00
201314,25163,S1,60,  62.32,  15.00,  15.00,  21.67,  30.00,  16.67,   1.67,    .00,  70.00,  30.00,    .00
201314,25174,NS,20,  54.35,    .00,  25.00,  35.00,  25.00,    .00,    .00,  15.00,    .00, 100.00,    .00
201314,25183,S1,141,  63.71,  16.31,  26.24,  20.57,  19.15,  12.06,   4.26,   1.42, 100.00,    .00,    .00
201314,25185,S1,82,  68.02,  14.63,  39.02,  23.17,  17.07,   2.44,   3.66,    .00,  50.00,  50.00,    .00
201314,25186,S1,44,  69.32,   6.82,  47.73,  31.82,  13.64,    .00,    .00,    .00,  50.00,  50.00,    .00
201314,25188,S1,77,  62.18,   5.19,  24.68,  28.57,  32.47,   7.79,    .00,   1.30,  40.00,  60.00,    .00
201314,25189,S1,56,  52.13,    .00,  19.64,  25.00,  19.64,  19.64,  12.50,   3.57,  80.00,  20.00,    .00
201314,25191,S1,119,  51.62,   4.20,   6.72,  15.97,  32.77,  28.57,   5.88,   5.88,  70.00,  15.00,  15.00
201314,25207,S1,25,  68.68,  40.00,  16.00,  16.00,   8.00,   8.00,  12.00,    .00,  90.00,  10.00,    .00
201314,25212,S1,21,  64.76,    .00,  28.57,  57.14,   9.52,   4.76,    .00,    .00,    .00, 100.00,    .00
201314,25217,S1,124,  61.76,  16.94,  20.16,  26.61,  16.94,   8.87,   4.03,   6.45,  60.00,  40.00,    .00
201314,25218,S1,160,  54.86,    .00,   1.88,  33.75,  48.75,   6.88,   5.00,   3.75,  60.00,  40.00,    .00
201314,25223,S1,27,  62.30,    .00,  11.11,  77.78,   7.41,    .00,    .00,   3.70,    .00,  37.50,  12.50
201314,25257,S1,79,  61.05,   2.53,  15.19,  39.24,  27.85,  15.19,    .00,    .00,  66.67,  33.33,    .00
201314,25270,S1,82,  63.55,   4.88,  20.73,  43.90,  25.61,   1.22,   3.66,    .00,    .00, 100.00,    .00
201314,25286,T1,44,  58.16,   6.82,   6.82,  18.18,  54.55,   9.09,   4.55,    .00,    .00,    .00, 100.00
201314,25315,S1,27,  71.33,  22.22,  37.04,  29.63,  11.11,    .00,    .00,    .00,  50.00,  50.00,    .00
201314,25317,S1,25,  72.44,  24.00,  44.00,  20.00,  12.00,    .00,    .00,    .00, 100.00,    .00,    .00
201314,25320,S1,21,  60.57,   4.76,  14.29,  28.57,  42.86,   9.52,    .00,    .00, 100.00,    .00,    .00
201314,25326,1,1,  58.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,25327,1,1,  57.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00
201314,25329,1,1,  64.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201314,25344,1,2,  50.00,    .00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00
201314,25350,S1,31,  67.61,  12.90,  35.48,  35.48,  12.90,   3.23,    .00,    .00,    .00, 100.00,    .00
201314,25358,S1,23,  60.39,  13.04,   8.70,  30.43,  30.43,  13.04,   4.35,    .00,    .00,    .00, 100.00
201314,25394,S1,27,  64.74,    .00,  22.22,  62.96,  14.81,    .00,    .00,    .00,  60.00,  20.00,  20.00
201314,25406,NS,1,  52.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,    .00
201314,25435,S1,99,  66.33,   8.08,  25.25,  47.47,  17.17,    .00,   1.01,   1.01,    .00,  92.00,   8.00
201314,25565,S1,2,  95.50, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00,  60.00,  40.00
201314,25570,S1,28,  53.64,    .00,  14.29,  17.86,  28.57,  28.57,   7.14,   3.57,  90.00,  10.00,    .00
201314,25576,S1,26,  63.19,    .00,   7.69,  73.08,  19.23,    .00,    .00,    .00,    .00, 100.00,    .00
201314,25579,S1,8,  65.75,    .00,  25.00,  62.50,  12.50,    .00,    .00,    .00,    .00,  70.00,  30.00
201314,25580,S1,23,  67.26,   8.70,  34.78,  34.78,  17.39,   4.35,    .00,    .00,    .00, 100.00,    .00
201314,25586,S1,16,  66.13,    .00,  31.25,  62.50,   6.25,    .00,    .00,    .00,    .00,  80.00,  20.00
201314,25591,S1,105,  57.64,   5.71,  14.29,  29.52,  27.62,  12.38,   7.62,   2.86,  75.00,    .00,  25.00
201314,25618,S1,47,  54.38,  12.77,  23.40,  12.77,  10.64,  10.64,  17.02,  12.77, 100.00,    .00,    .00
201314,25619,S1,29,  59.93,   6.90,  17.24,  24.14,  41.38,    .00,   6.90,   3.45,    .00, 100.00,    .00
201314,25623,S1,33,  63.52,   6.06,  15.15,  48.48,  24.24,    .00,   3.03,   3.03,    .00, 100.00,    .00
201314,25629,S1,31,  64.77,  19.35,  29.03,  22.58,  19.35,    .00,   6.45,   3.23,  50.00,  50.00,    .00
201314,25635,S1,7,  67.14,    .00,  42.86,  42.86,  14.29,    .00,    .00,    .00,    .00, 100.00,    .00
201314,25642,S1,12,  53.58,    .00,  16.67,  33.33,  33.33,    .00,    .00,  16.67,    .00, 100.00,    .00
201314,25675,S1,15,  68.60,    .00,  46.67,  53.33,    .00,    .00,    .00,    .00,    .00,  75.00,  25.00
201314,25744,S1,18,  58.06,    .00,   5.56,  44.44,  38.89,    .00,  11.11,    .00,  50.00,  50.00,    .00
201314,25778,S1,9,  56.11,  22.22,  22.22,  11.11,  22.22,    .00,  11.11,  11.11,  70.00,    .00,  30.00
201314,25780,S1,10,  65.20,  10.00,  30.00,  30.00,  30.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,25781,S1,26,  61.38,    .00,   3.85,  69.23,  26.92,    .00,    .00,    .00,    .00,  50.00,  50.00
201314,25782,S1,25,  60.92,    .00,  12.00,  60.00,  20.00,   4.00,   4.00,    .00,    .00,  75.00,  25.00
201314,25873,S1,25,  69.28,    .00,  52.00,  40.00,   8.00,    .00,    .00,    .00,  70.00,    .00,  30.00
201314,25883,S1,1,  73.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,25901,NS,1,  80.00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26502,S1,21,  70.57,    .00,  57.14,  38.10,   4.76,    .00,    .00,    .00,    .00,  30.00,  70.00
201314,26510,S1,94,  60.09,    .00,   9.57,  51.06,  30.85,   4.26,   3.19,   1.06,  60.00,  40.00,    .00
201314,26516,S1,17,  54.12,    .00,  29.41,  17.65,  17.65,  17.65,  11.76,   5.88,  60.00,  40.00,    .00
201314,26519,S1,51,  60.25,   9.80,  17.65,  21.57,  29.41,  13.73,   3.92,   3.92, 100.00,    .00,    .00
201314,26525,S1,111,  56.62,    .90,  12.61,  27.93,  34.23,  22.52,    .90,    .90, 100.00,    .00,    .00
201314,26526,S1,118,  60.45,  11.86,  22.03,  24.58,  14.41,  17.80,   7.63,   1.69,  50.00,    .00,    .00
201314,26527,S1,121,  58.20,  18.18,  15.70,  15.70,  14.05,  18.18,  14.88,   3.31,  50.00,    .00,    .00
201314,26533,S1,13,  59.85,    .00,   7.69,  38.46,  53.85,    .00,    .00,    .00,  50.00,    .00,    .00
201314,26534,S1,13,  64.38,    .00,  46.15,  23.08,  23.08,    .00,    .00,   7.69,  50.00,    .00,    .00
201314,26535,S1,10,  68.30,  20.00,  20.00,  30.00,  30.00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,26551,S1,2,  60.00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26553,S1,6,  52.00,    .00,  16.67,  33.33,  33.33,    .00,    .00,  16.67,    .00, 100.00,    .00
201314,26556,S1,3,  60.67,    .00,    .00,  66.67,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26564,S1,28,  75.39,  14.29,  67.86,  17.86,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26566,S1,13,  68.62,  15.38,  38.46,  30.77,   7.69,   7.69,    .00,    .00,    .00,  30.00,  70.00
201314,26582,S1,4,  71.25,    .00,  75.00,  25.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26610,S1,295,  55.88,    .00,  11.53,  36.27,  34.58,  10.17,   2.37,   5.08,    .00, 100.00,    .00
201314,26611,S1,65,  56.25,   1.54,  12.31,  33.85,  29.23,  12.31,   6.15,   4.62,    .00, 100.00,    .00
201314,26614,S1,66,  54.67,   3.03,   6.06,  40.91,  25.76,  13.64,   3.03,   7.58,    .00, 100.00,    .00
201314,26617,S1,55,  56.18,    .00,  12.73,  32.73,  27.27,  20.00,   3.64,   3.64,    .00, 100.00,    .00
201314,26619,S1,25,  52.40,    .00,  16.00,  24.00,  24.00,  16.00,  16.00,   4.00,    .00, 100.00,    .00
201314,26623,S1,23,  52.52,    .00,  13.04,  30.43,  21.74,  17.39,  13.04,   4.35,    .00, 100.00,    .00
201314,26625,S1,22,  58.86,    .00,   4.55,  59.09,  22.73,   4.55,   9.09,    .00,  40.00,  60.00,    .00
201314,26627,S1,17,  62.76,    .00,  17.65,  52.94,  23.53,   5.88,    .00,    .00,  34.00,  66.00,    .00
201314,26644,S1,33,  59.97,    .00,    .00,  60.61,  27.27,  12.12,    .00,    .00,  60.00,    .00,  40.00
201314,26648,S1,182,  58.61,    .55,   8.79,  45.60,  32.42,   5.49,   5.49,   1.65,  70.00,  30.00,    .00
201314,26669,S1,69,  56.30,   1.45,  20.29,  24.64,  21.74,  20.29,  10.14,   1.45,  50.00,  50.00,    .00
201314,26675,S1,48,  61.33,   2.08,  16.67,  39.58,  29.17,  10.42,   2.08,    .00,  50.00,    .00,  50.00
201314,26676,NS,112,  64.52,   1.79,  22.32,  63.39,  10.71,    .00,    .00,   1.79,    .00,  85.00,  15.00
201314,26679,1,1,  74.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26685,S1,38,  60.53,    .00,  13.16,  55.26,  28.95,    .00,    .00,   2.63,  60.00,  40.00,    .00
201314,26692,S1,33,  55.48,    .00,   3.03,  30.30,  45.45,  15.15,   6.06,    .00,  40.00,  40.00,  20.00
201314,26694,S1,5,  66.00,  20.00,    .00,  60.00,  20.00,    .00,    .00,    .00,  99.75,    .25,    .00
201314,26707,S1,171,  57.52,    .58,   5.26,  44.44,  35.09,  12.28,   1.75,    .58,    .00, 100.00,    .00
201314,26709,S1,171,  62.94,   5.85,  21.05,  45.61,  21.05,   2.92,   1.75,   1.75,    .00, 100.00,    .00
201314,26710,S1,133,  58.93,    .75,   6.77,  45.11,  42.86,   3.01,    .00,   1.50,    .00,    .00, 100.00
201314,26711,S1,135,  61.73,   5.93,  25.93,  28.89,  27.41,   6.67,   3.70,   1.48,  70.00,    .00,  30.00
201314,26713,S1,20,  51.30,  10.00,  10.00,  10.00,  25.00,  15.00,  30.00,    .00,  80.00,  20.00,    .00
201314,26715,S1,14,  49.93,    .00,    .00,  21.43,  50.00,  14.29,   7.14,   7.14, 100.00,    .00,    .00
201314,26718,S1,29,  71.83,  13.79,  51.72,  31.03,   3.45,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26723,S1,21,  64.19,  19.05,  19.05,  23.81,  19.05,  19.05,    .00,    .00,    .00,  80.00,  20.00
201314,26729,S1,1,  73.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  25.00,  75.00,    .00
201314,26765,S1,31,  58.81,    .00,    .00,  54.84,  41.94,    .00,   3.23,    .00,  40.00,  60.00,    .00
201314,26767,S1,15,  65.47,    .00,  46.67,  46.67,    .00,    .00,    .00,   6.67,  40.00,  60.00,    .00
201314,26783,S1,46,  65.87,    .00,  30.43,  52.17,  17.39,    .00,    .00,    .00,    .00,    .00, 100.00
201314,26804,S1,19,  72.79,  26.32,  36.84,  36.84,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26820,S1,35,  57.40,   8.57,  11.43,  28.57,  28.57,  14.29,   2.86,   5.71,    .00, 100.00,    .00
201314,26863,S1,7,  66.00,    .00,  14.29,  71.43,  14.29,    .00,    .00,    .00,    .00,  70.00,  30.00
201314,26865,S1,65,  62.22,    .00,   9.23,  73.85,  10.77,   1.54,   3.08,   1.54,  50.00,  50.00,    .00
201314,26873,T1,197,  56.81,   5.58,  10.66,  32.49,  26.40,  15.74,   7.11,   2.03, 100.00,    .00,    .00
201314,26878,S1,11,  67.27,    .00,  36.36,  63.64,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,26903,S1,3,  60.00,    .00,    .00,  66.67,    .00,  33.33,    .00,    .00,    .00, 100.00,    .00
201314,26927,NS,15,  59.00,    .00,   6.67,  40.00,  40.00,  13.33,    .00,    .00,    .00,  90.00,  10.00
201314,26937,S1,139,  60.14,    .00,  13.67,  46.04,  32.37,   2.16,   4.32,   1.44,  50.00,  50.00,    .00
201314,26951,S1,4,  59.75,    .00,  25.00,  50.00,    .00,    .00,  25.00,    .00,  60.00,  30.00,  10.00
201314,27089,S1,11,  58.45,    .00,  27.27,  36.36,  18.18,   9.09,    .00,   9.09,    .00,  85.00,  15.00
201314,27090,S1,12,  58.00,    .00,  25.00,  41.67,  16.67,    .00,    .00,  16.67,    .00,  85.00,  15.00
201314,27095,NS,3,  67.33,    .00,  66.67,    .00,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00
201314,27115,NS,11,  61.00,    .00,  27.27,  27.27,  36.36,   9.09,    .00,    .00,    .00, 100.00,    .00
201314,27133,NS,2,  68.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,27162,NS,9,  63.67,  11.11,  66.67,    .00,  11.11,    .00,    .00,  11.11,    .00, 100.00,    .00
201314,27173,S1,18,  65.00,   5.56,  22.22,  50.00,  16.67,    .00,   5.56,    .00,    .00,  85.00,  15.00
201314,27174,S1,7,  79.57,  57.14,  42.86,    .00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,27175,S1,7,  60.71,  14.29,    .00,  28.57,  42.86,  14.29,    .00,    .00, 100.00,    .00,    .00
201314,27200,NS,3,  63.67,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201314,28001,S1,46,  60.87,  23.91,  17.39,  13.04,  21.74,   8.70,  10.87,   4.35,  70.00,  30.00,    .00
201314,28003,S1,52,  59.27,   1.92,  15.38,  50.00,  19.23,   9.62,    .00,   3.85,    .00,  50.00,  50.00
201314,28006,S1,206,  58.12,    .00,  10.68,  46.12,  27.18,   8.25,   4.85,   2.91,  60.00,  30.00,  10.00
201314,28014,S1,60,  59.42,    .00,  11.67,  48.33,  28.33,   6.67,   1.67,   3.33,    .00, 100.00,    .00
201314,28020,S1,14,  60.86,    .00,  28.57,  42.86,  21.43,    .00,    .00,   7.14,    .00,  40.00,  60.00
201314,28034,S1,63,  65.43,    .00,  30.16,  57.14,   7.94,   4.76,    .00,    .00,  60.00,  40.00,    .00
201314,28041,S1,84,  61.87,    .00,   9.52,  65.48,  21.43,   1.19,   1.19,   1.19,  50.00,  50.00,    .00
201314,28050,S1,11,  66.36,    .00,  54.55,  36.36,   9.09,    .00,    .00,    .00,    .00,  80.00,  20.00
201314,28052,S1,9,  60.33,    .00,  33.33,  22.22,  22.22,  11.11,  11.11,    .00,    .00,  80.00,  20.00
201314,28074,S1,70,  68.31,   4.29,  42.86,  44.29,   7.14,   1.43,    .00,    .00,  50.00,  50.00,    .00
201314,28089,S1,73,  60.51,    .00,  24.66,  38.36,  20.55,   9.59,   5.48,   1.37,  70.00,  30.00,    .00
201314,28094,S1,21,  64.57,    .00,  28.57,  57.14,   9.52,    .00,   4.76,    .00,    .00,  95.00,   5.00
201314,28095,S1,47,  58.85,    .00,  10.64,  40.43,  42.55,    .00,   6.38,    .00,  40.00,  60.00,    .00
201314,28111,S1,37,  63.27,    .00,  16.22,  72.97,   5.41,    .00,    .00,   5.41,  65.00,  35.00,    .00
201314,28120,S1,303,  59.58,    .00,   3.63,  66.01,  22.44,   3.96,    .99,   2.97,    .00,  80.00,  20.00
201314,28124,S1,46,  60.22,    .00,  15.22,  67.39,   8.70,    .00,    .00,   8.70,    .00, 100.00,    .00
201314,28137,S1,4,  65.50,    .00,  50.00,  25.00,    .00,  25.00,    .00,    .00,    .00, 100.00,    .00
201314,28147,S1,109,  51.90,    .00,   2.75,  30.28,  30.28,  22.94,  11.01,   2.75,  75.00,  25.00,    .00
201314,28154,S1,32,  62.66,    .00,  18.75,  56.25,  12.50,  12.50,    .00,    .00,    .00, 100.00,    .00
201314,28155,1,1,  68.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  35.00,  15.00,    .00
201314,28163,S1,45,  60.89,    .00,  20.00,  31.11,  37.78,   8.89,   2.22,    .00,    .00,  50.00,    .00
201314,28173,S1,24,  59.29,   4.17,  25.00,  45.83,  12.50,    .00,   4.17,   8.33,    .00, 100.00,    .00
201314,28187,1,14,  59.79,  14.29,  14.29,  28.57,  21.43,  14.29,    .00,   7.14, 100.00,    .00,    .00
201314,28209,S1,29,  67.59,    .00,  20.69,  79.31,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,28213,S1,24,  67.50,   8.33,  45.83,  29.17,   4.17,   4.17,   8.33,    .00,    .00, 100.00,    .00
201314,28214,S1,56,  60.09,    .00,   8.93,  50.00,  37.50,   3.57,    .00,    .00,  60.00,  40.00,    .00
201314,28221,S1,1,  68.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,28229,NS,8,  66.88,  25.00,  25.00,  12.50,  25.00,  12.50,    .00,    .00,    .00,    .00,    .00
201314,28230,NS,6,  66.33,    .00,  16.67,  66.67,  16.67,    .00,    .00,    .00,    .00, 100.00,    .00
201314,28236,S1,19,  61.00,   5.26,  21.05,  31.58,  15.79,  21.05,   5.26,    .00, 100.00,    .00,    .00
201314,28239,S1,20,  65.85,   5.00,  20.00,  70.00,    .00,   5.00,    .00,    .00,    .00,  80.00,  20.00
201314,28252,S1,191,  60.01,    .52,  14.14,  42.41,  32.46,   6.81,   1.57,   2.09,  80.00,  20.00,    .00
201314,28253,S1,12,  63.42,    .00,   8.33,  58.33,  33.33,    .00,    .00,    .00,    .00,  80.00,  20.00
201314,28259,S1,10,  58.90,    .00,  30.00,  20.00,  20.00,  30.00,    .00,    .00,  80.00,  20.00,    .00
201314,28260,S1,13,  69.62,    .00,  61.54,  30.77,   7.69,    .00,    .00,    .00,  80.00,  20.00,    .00
201314,28261,S1,13,  70.69,  23.08,  38.46,  15.38,  23.08,    .00,    .00,    .00,  80.00,  20.00,    .00
201314,28264,S1,42,  64.48,   2.38,  28.57,  42.86,  21.43,   2.38,    .00,   2.38,  50.00,  50.00,    .00
201314,28267,S1,13,  56.54,    .00,  30.77,  38.46,   7.69,   7.69,    .00,  15.38,    .00,  90.00,  10.00
201314,28273,S1,44,  61.91,    .00,  15.91,  52.27,  27.27,   4.55,    .00,    .00,  75.00,  25.00,    .00
201314,28275,S1,45,  56.49,   2.22,   4.44,  40.00,  37.78,   4.44,   8.89,   2.22, 100.00,    .00,    .00
201314,28278,NS,4,  69.75,  25.00,  25.00,  50.00,    .00,    .00,    .00,    .00,  80.00,  20.00,    .00
201314,28286,S1,4,  64.25,    .00,  25.00,  50.00,  25.00,    .00,    .00,    .00,  75.00,  25.00,    .00
201314,28290,S1,70,  64.60,    .00,  21.43,  68.57,   7.14,   1.43,    .00,   1.43,    .00, 100.00,    .00
201314,28293,S1,49,  64.37,    .00,  32.65,  46.94,  14.29,   2.04,   4.08,    .00, 100.00,    .00,    .00
201314,28297,S1,10,  70.00,  20.00,  30.00,  40.00,  10.00,    .00,    .00,    .00,    .00, 100.00,    .00
